month_key,product_name,region_name,revenue_nzd,direct_cost_nzd,opex_nzd,gross_profit,gross_margin_pct,ebitda,ebitda_margin_pct
202407,Log B22,Northland,251087.86,145383.15,35867.2,105704.70999999999,0.420986940587251,69837.51,0.27813973164612577
202407,Log B22,Hawke's Bay,124219.83,75419.58,14614.73,48800.25,0.3928539428849645,34185.520000000004,0.27520179346566487
202407,Log B22,Waikato,158447.69,95346.09,15893.75,63101.600000000006,0.39824878481977244,47207.850000000006,0.2979396544058169
202407,Log B22,Vietnam,297146.23,186655.79,22107.07,110490.43999999997,0.3718386061973594,88383.36999999997,0.29744065741638376
202407,Log B22,China,239444.64,165022.29,18890.57,74422.35,0.31081234476578806,55531.780000000006,0.23191907741179757
202407,Log B22,Japan,201774.66,140199.76,27848.59,61574.899999999994,0.3051666646346969,33726.31,0.16714839217174246
202407,Timber Premium,Northland,353799.24,217836.28,25204.85,135962.96,0.38429409854017776,110758.10999999999,0.3130535554570439
202407,Timber Premium,Hawke's Bay,260921.67,191529.25,30026.16,69392.42000000001,0.26595115691234084,39366.26000000001,0.1508738618758649
202407,Timber Premium,Waikato,355291.95,236942.98,28363.33,118348.97,0.33310343789100766,89985.64,0.253272386272754
202407,Timber Premium,Vietnam,249813.38,144266.63,17150.86,105546.75,0.4225023895837765,88395.89,0.3538477002312686
202407,Timber Premium,China,264692.21,183905.97,23227.63,80786.24000000002,0.3052082265662447,57558.610000000015,0.2174548695634073
202407,Timber Premium,Japan,259687.62,149842.42,16218.63,109845.19999999998,0.4229897443705633,93626.56999999998,0.36053536167800365
202407,Timber Standard,Northland,322389.99,234757.42,28372.75,87632.56999999998,0.2718216220050752,59259.81999999998,0.18381408182059245
202407,Timber Standard,Hawke's Bay,227997.38,134112.32,12947.98,93885.06,0.4117813108203261,80937.08,0.3549912722681287
202407,Timber Standard,Waikato,211221.15,139202.78,16436.66,72018.37,0.34096192545112075,55581.70999999999,0.2631446235379364
202407,Timber Standard,Vietnam,273651.62,182967.2,15546.66,90684.41999999998,0.3313863809759284,75137.75999999998,0.27457451192870697
202407,Timber Standard,China,247421.19,172906.07,14383.15,74515.12,0.30116709082193,60131.969999999994,0.24303484273113388
202407,Timber Standard,Japan,297376.02,177266.84,18936.76,120109.18000000002,0.4038966558231562,101172.42000000003,0.3402171432652842
202407,Pulp High Grade,Northland,47077.65,29421.48,3284.12,17656.170000000002,0.37504357163112434,14372.050000000003,0.3052839298478153
202407,Pulp High Grade,Hawke's Bay,124090.29,83574.43,17847.94,40515.86,0.3265030648248143,22667.920000000002,0.18267279414046017
202407,Pulp High Grade,Waikato,188429.07,125866.68,23035.26,62562.390000000014,0.332020903144085,39527.13000000002,0.2097719316876107
202407,Pulp High Grade,Vietnam,174424.58,100756.73,24243.15,73667.84999999999,0.4223478709250726,49424.69999999999,0.2833585725131171
202407,Pulp High Grade,China,152733.59,95084.1,15612.22,57649.48999999999,0.3774512862560226,42037.26999999999,0.275232645287785
202407,Pulp High Grade,Japan,124682.63,89635.85,16312.31,35046.78,0.28108791096241714,18734.47,0.1502572571656533
202407,Pulp Low Grade,Northland,155643.87,112489.6,11461.84,43154.26999999999,0.27726289509506535,31692.42999999999,0.20362144683243863
202407,Pulp Low Grade,Hawke's Bay,131507.11,79362.01,19652.3,52145.09999999999,0.3965192452332045,32492.799999999992,0.247080176881691
202407,Pulp Low Grade,Waikato,180943.84,109005.46,23258.2,71938.37999999999,0.39757297070737524,48680.17999999999,0.2690347458084232
202407,Pulp Low Grade,Vietnam,177627.74,99292.5,11550.58,78335.23999999999,0.4410079191459622,66784.65999999999,0.37598102638698205
202407,Pulp Low Grade,China,268359.81,184854.42,25901.01,83505.38999999998,0.31116950783353137,57604.37999999999,0.21465352803759993
202407,Pulp Low Grade,Japan,207915.06,146555.22,20741.96,61359.84,0.2951197474584092,40617.88,0.19535804669464538
202408,Log A28,Northland,201742.81,113303.14,23439.09,88439.67,0.43837829957855745,65000.58,0.32219527427024536
202408,Log A28,Hawke's Bay,240304.02,136149.61,32303.69,104154.41,0.43342766384016385,71850.72,0.298999242709298
202408,Log A28,Waikato,190146.05,126703.6,24764.29,63442.44999999998,0.33365115920104566,38678.15999999998,0.2034129028712402
202408,Log A28,Vietnam,176543.89,120009.64,21769.89,56534.250000000015,0.32022773487091516,34764.360000000015,0.19691624558629592
202408,Log A28,China,321414.61,214055.84,26938.68,107358.76999999999,0.3340195705478354,80420.09,0.25020670342272244
202408,Log A28,Japan,193921.36,118281.95,22497.65,75639.40999999999,0.39005197777078293,53141.75999999999,0.2740376820789623
202408,Log B22,Northland,127622.6,76739.35,15578.15,50883.25,0.39870093541426044,35305.1,0.27663673988776283
202408,Log B22,Hawke's Bay,174238.83,116014.44,13865.61,58224.389999999985,0.3341642617779285,44358.779999999984,0.25458607590512394
202408,Log B22,Waikato,268962.33,173373.98,13484.13,95588.35,0.3553967947853515,82104.22,0.3052628968525072
202408,Log B22,Vietnam,217828.64,151769.54,22807.53,66059.1,0.3032617749438274,43251.57000000001,0.1985577745883186
202408,Log B22,China,217811.86,162412.27,20283.34,55399.59,0.2543460672894488,35116.25,0.16122285535783037
202408,Log B22,Japan,233496.7,129465.27,16275.44,104031.43000000001,0.4455370461338426,87755.99,0.375833962535659
202408,Timber Premium,Northland,278380.9,204540.69,39766.22,73840.21000000002,0.2652488371149027,34073.99000000002,0.12240060291492705
202408,Timber Premium,Hawke's Bay,271065.54,176036.91,20068.82,95028.62999999998,0.3505743666273477,74959.80999999997,0.2765375857071318
202408,Timber Premium,Waikato,293858.93,216129.62,38127.78,77729.31,0.2645123290961415,39601.53,0.13476374531139823
202408,Timber Premium,Vietnam,240057.89,143222.31,32626.2,96835.58000000002,0.40338428368257345,64209.38000000002,0.26747456623900184
202408,Timber Premium,China,368355.04,267432.33,29609.85,100922.70999999996,0.2739821613408628,71312.85999999996,0.19359816550901532
202408,Timber Premium,Japan,260821.93,169260.14,21666.15,91561.78999999998,0.35105096415780673,69895.63999999998,0.2679822206667974
202408,Timber Standard,Northland,252249.25,158757.57,23209.9,93491.68,0.3706321426129116,70281.78,0.27862037250854066
202408,Timber Standard,Hawke's Bay,334643.51,225247.91,21308.59,109395.6,0.32690190226608606,88087.01000000001,0.2632264106959672
202408,Timber Standard,Waikato,298202.53,206699.96,19502.26,91502.57000000004,0.3068470612908617,72000.31000000004,0.24144768322388155
202408,Timber Standard,Vietnam,294059.43,208192.9,42689.34,85866.53,0.2920040006878882,43177.19,0.14683150953533441
202408,Timber Standard,China,285770.58,210976.86,22060.52,74793.72000000003,0.2617264520371552,52733.200000000026,0.18452984208521403
202408,Timber Standard,Japan,265431.38,190952.65,36831.28,74478.73000000001,0.28059504494155896,37647.45000000001,0.14183496314565372
202408,Pulp High Grade,Northland,148818.07,95958.84,20512.68,52859.23000000001,0.3551936266879419,32346.55000000001,0.21735633313884536
202408,Pulp High Grade,Hawke's Bay,179295.96,120003.53,10407.59,59292.42999999999,0.33069585059250634,48884.84,0.2726488650385653
202408,Pulp High Grade,Waikato,228399.38,170836.5,18945.84,57562.880000000005,0.25202730410213897,38617.04000000001,0.16907681623303886
202408,Pulp High Grade,Vietnam,219946.99,151658.69,29325.1,68288.29999999999,0.3104761742818121,38963.19999999999,0.17714813919481232
202408,Pulp High Grade,China,126262.34,86587.37,18612.36,39674.97,0.3142264748142637,21062.61,0.16681624940580067
202408,Pulp High Grade,Japan,147476.14,100576.65,10776.04,46899.49000000002,0.3180140868889029,36123.45000000002,0.24494436862803715
202408,Pulp Low Grade,Northland,159923.45,96253.84,12612.38,63669.610000000015,0.39812554068837314,51057.23000000002,0.3192604336637311
202408,Pulp Low Grade,Hawke's Bay,169937.66,118122.5,14184.19,51815.16,0.3049068699663159,37630.97,0.2214398503545359
202408,Pulp Low Grade,Waikato,146914.34,102215.74,8710.28,44698.59999999999,0.30424940138586876,35988.31999999999,0.2449612474861201
202408,Pulp Low Grade,Vietnam,158827.56,107206.69,18906.0,51620.869999999995,0.3250120445091519,32714.869999999995,0.2059772875689836
202408,Pulp Low Grade,China,182255.08,133314.2,24849.52,48940.879999999976,0.2685295795321589,24091.359999999975,0.1321848477419668
202408,Pulp Low Grade,Japan,135404.37,74745.36,9218.76,60659.009999999995,0.4479841381781105,51440.24999999999,0.37990095888338016
202409,Log A28,Northland,169398.65,119494.12,22433.73,49904.53,0.29459815647881493,27470.8,0.16216658161089242
202409,Log A28,Hawke's Bay,222731.26,151298.56,15530.14,71432.70000000001,0.32071250348963143,55902.56000000001,0.25098659254206174
202409,Log A28,Waikato,216127.81,145930.98,23355.05,70196.82999999999,0.3247931397629948,46841.779999999984,0.2167318495477282
202409,Log A28,Vietnam,231945.27,171619.81,30811.34,60325.45999999999,0.2600848898535417,29514.11999999999,0.12724605248470897
202409,Log A28,China,223747.56,124210.79,21177.82,99536.77,0.4448619238574043,78358.95000000001,0.35021141683064616
202409,Log A28,Japan,144550.8,80695.05,20867.45,63855.749999999985,0.4417530030964892,42988.29999999999,0.29739233542809856
202409,Log B22,Northland,175692.0,98826.23,10921.14,76865.77,0.4375029597249733,65944.63,0.37534224665892585
202409,Log B22,Hawke's Bay,119875.46,81926.33,6856.85,37949.130000000005,0.316571298245696,31092.280000000006,0.2593715177401614
202409,Log B22,Waikato,227106.39,151298.97,30713.56,75807.42000000001,0.3337969486459628,45093.860000000015,0.1985583056469702
202409,Log B22,Vietnam,220297.49,162278.07,24344.84,58019.419999999984,0.26336850229205966,33674.57999999999,0.152859571845326
202409,Log B22,China,281525.53,176513.15,23205.98,105012.38000000003,0.3730119254193395,81806.40000000004,0.29058252727559036
202409,Log B22,Japan,137661.79,85829.99,19676.64,51831.8,0.37651551676031525,32155.160000000003,0.23358086510425297
202409,Timber Premium,Northland,308322.92,183240.13,29572.33,125082.78999999998,0.40568761479036325,95510.45999999998,0.30977411604690297
202409,Timber Premium,Hawke's Bay,347092.32,236274.16,26702.54,110818.16,0.31927574773190026,84115.62,0.2423436508188945
202409,Timber Premium,Waikato,306261.85,206965.45,27990.8,99296.39999999997,0.3242205975050434,71305.59999999996,0.23282560331951227
202409,Timber Premium,Vietnam,282797.1,160878.52,15460.24,121918.57999999999,0.43111679716659046,106458.33999999998,0.3764477782834406
202409,Timber Premium,China,334674.29,231584.85,17532.68,103089.43999999997,0.30802915873818687,85556.75999999998,0.2556418660064984
202409,Timber Premium,Japan,293634.47,218381.91,24625.78,75252.55999999997,0.256279720837952,50626.77999999997,0.17241429454791182
202409,Timber Standard,Northland,286831.07,187327.8,27582.64,99503.27000000002,0.3469054799398127,71920.63000000002,0.25074211799997825
202409,Timber Standard,Hawke's Bay,279971.27,157660.18,41885.84,122311.09000000003,0.43687014742619845,80425.25000000003,0.2872625108997792
202409,Timber Standard,Waikato,296580.28,206787.43,28132.43,89792.85000000003,0.302760689281162,61660.420000000035,0.20790465232550198
202409,Timber Standard,Vietnam,199922.66,134876.22,15348.9,65046.44,0.3253580159447658,49697.54,0.24858382736604245
202409,Timber Standard,China,386137.15,247407.14,43230.14,138730.01,0.359276516129049,95499.87000000001,0.24732111375452998
202409,Timber Standard,Japan,268773.42,189196.52,25448.6,79576.9,0.2960742918700815,54128.299999999996,0.20139007793255748
202409,Pulp High Grade,Northland,142562.69,105933.37,12083.59,36629.32000000001,0.2569348263560403,24545.730000000007,0.1721749919281125
202409,Pulp High Grade,Hawke's Bay,168324.92,114723.17,17421.28,53601.750000000015,0.3184421534256485,36180.470000000016,0.21494422810359876
202409,Pulp High Grade,Waikato,136642.32,89305.13,17530.26,47337.19,0.3464313984130246,29806.930000000004,0.21813834835357013
202409,Pulp High Grade,Vietnam,66220.02,42043.15,8297.56,24176.870000000003,0.36509910447021915,15879.310000000003,0.23979621268613333
202409,Pulp High Grade,China,198469.48,135291.2,22579.91,63178.28,0.3183274325100262,40598.369999999995,0.2045572447713371
202409,Pulp High Grade,Japan,163903.97,112714.74,8858.89,51189.229999999996,0.31231232532073505,42330.34,0.2582630548851257
202409,Pulp Low Grade,Northland,211516.2,117075.55,14051.66,94440.65000000001,0.4464936964639115,80388.99,0.38006067620352485
202409,Pulp Low Grade,Hawke's Bay,165688.64,111864.39,13754.1,53824.250000000015,0.3248517822344369,40070.150000000016,0.24184005614386123
202409,Pulp Low Grade,Waikato,143606.13,103538.36,13785.53,40067.770000000004,0.27901155751498913,26282.240000000005,0.18301614283457124
202409,Pulp Low Grade,Vietnam,133047.24,77052.82,7347.04,55994.419999999984,0.42086119185937254,48647.37999999998,0.3656399035410279
202409,Pulp Low Grade,China,190206.59,104877.04,28420.34,85329.55,0.4486151084460323,56909.21000000001,0.29919683645030387
202409,Pulp Low Grade,Japan,168383.86,106669.81,23099.84,61714.04999999999,0.3665081083186951,38614.20999999999,0.2293225134522988
202410,Log A28,Northland,281674.01,157937.84,39731.12,123736.17000000001,0.4392885591396949,84005.05000000002,0.29823500577848844
202410,Log A28,Hawke's Bay,142509.7,99675.15,7765.7,42834.55000000002,0.30057287328511684,35068.85000000002,0.24608044224358072
202410,Log A28,Waikato,299978.95,175967.4,21672.36,124011.55000000002,0.4134008402922939,102339.19000000002,0.34115457101239943
202410,Log A28,Vietnam,215353.62,134147.12,18346.84,81206.5,0.37708444371633965,62859.66,0.29189042654588304
202410,Log A28,China,140073.53,98724.47,18750.68,41349.06,0.2951953877367123,22598.379999999997,0.16133226598915582
202410,Log A28,Japan,184924.51,109347.04,19164.01,75577.47000000002,0.408693633959068,56413.46000000002,0.3050621034496726
202410,Log B22,Northland,222139.8,139277.42,13255.35,82862.37999999998,0.37301906277038144,69607.02999999997,0.3133478557196863
202410,Log B22,Hawke's Bay,221637.9,127213.64,16449.21,94424.26,0.4260293929873907,77975.04999999999,0.35181279916476377
202410,Log B22,Waikato,188558.62,108516.22,11564.86,80042.4,0.42449610630370543,68477.54,0.3631631372779457
202410,Log B22,Vietnam,164012.8,110739.02,20613.2,53273.779999999984,0.32481477055449326,32660.579999999984,0.19913433585671353
202410,Log B22,China,269691.77,197164.74,25678.96,72527.03000000003,0.26892563314038104,46848.07000000003,0.17370967604981058
202410,Log B22,Japan,105632.63,75798.76,5570.11,29833.87000000001,0.2824304383976808,24263.76000000001,0.2296994782767409
202410,Timber Premium,Northland,273900.35,170849.65,38826.2,103050.69999999998,0.37623427644396945,64224.499999999985,0.2344812629848775
202410,Timber Premium,Hawke's Bay,336095.88,210831.58,30074.25,125264.30000000002,0.3727040629001463,95190.05000000002,0.28322290056039967
202410,Timber Premium,Waikato,275553.98,154415.38,22827.3,121138.59999999998,0.43961840072133956,98311.29999999997,0.3567769189906093
202410,Timber Premium,Vietnam,220833.12,140205.68,16093.32,80627.44,0.36510574138516905,64534.12,0.292230259663949
202410,Timber Premium,China,317829.92,188096.87,29535.01,129733.04999999999,0.40818388023380553,100198.04,0.3152567889140204
202410,Timber Premium,Japan,297031.22,171597.77,21592.35,125433.44999999998,0.42229045822186634,103841.09999999998,0.3495965844937107
202410,Timber Standard,Northland,220439.13,122109.56,32185.32,98329.57,0.44606223042161347,66144.25,0.30005675489646505
202410,Timber Standard,Hawke's Bay,331715.63,213298.83,34453.45,118416.80000000002,0.35698287717102756,83963.35000000002,0.25311846173784464
202410,Timber Standard,Waikato,240355.04,174565.88,35317.12,65789.16,0.2737165819364553,30472.04,0.12677928451177892
202410,Timber Standard,Vietnam,272665.28,162749.82,30770.23,109915.46000000002,0.40311498405664264,79145.23000000003,0.2902651558716974
202410,Timber Standard,China,299856.04,166458.64,38991.59,133397.39999999997,0.4448714789937197,94405.80999999997,0.3148371131693728
202410,Timber Standard,Japan,259861.31,145630.42,37603.51,114230.88999999998,0.4395840612055715,76627.37999999998,0.2948779870308511
202410,Pulp High Grade,Northland,179647.7,110235.92,23254.13,69411.78000000001,0.38637722609306996,46157.65000000001,0.256934266344629
202410,Pulp High Grade,Hawke's Bay,81154.34,52208.29,4473.17,28946.049999999996,0.35667901433244353,24472.879999999997,0.30155971941857945
202410,Pulp High Grade,Waikato,199245.5,111061.92,19751.63,88183.58,0.4425875615760456,68431.95,0.3434554356309176
202410,Pulp High Grade,Vietnam,69301.99,49560.39,8195.37,19741.600000000006,0.2848633928116639,11546.230000000005,0.1666074812570318
202410,Pulp High Grade,China,164136.28,100211.45,12533.71,63924.83,0.38946191542783837,51391.12,0.31310030908462166
202410,Pulp High Grade,Japan,170079.89,104825.77,20787.05,65254.12000000001,0.38366746356668036,44467.07000000001,0.26144813475596673
202410,Pulp Low Grade,Northland,143599.25,93231.53,9049.17,50367.72,0.3507519711976212,41318.55,0.2877351378924333
202410,Pulp Low Grade,Hawke's Bay,190939.95,133722.48,11029.7,57217.47,0.29966211890178035,46187.770000000004,0.24189683719933938
202410,Pulp Low Grade,Waikato,208009.57,138880.23,18242.86,69129.34,0.33233730544224477,50886.479999999996,0.24463528288626332
202410,Pulp Low Grade,Vietnam,194888.34,139479.02,11387.16,55409.32000000001,0.28431316106443316,44022.16,0.22588401132669098
202410,Pulp Low Grade,China,108436.63,63619.89,13073.21,44816.740000000005,0.41329890093412164,31743.530000000006,0.29273807199652
202410,Pulp Low Grade,Japan,212598.77,155581.35,22953.57,57017.419999999984,0.2681926146609408,34063.849999999984,0.1602259975445765
202411,Log A28,Northland,264828.64,184858.12,38153.8,79970.52000000002,0.30197081403280257,41816.720000000016,0.1579010487687435
202411,Log A28,Hawke's Bay,172372.26,101047.03,23766.48,71325.23000000001,0.4137860117399401,47558.750000000015,0.27590721384055655
202411,Log A28,Waikato,202513.75,135501.73,16035.8,67012.01999999999,0.33090108696323084,50976.21999999999,0.25171732783576417
202411,Log A28,Vietnam,151454.69,109756.86,19436.81,41697.83,0.2753155415655996,22261.02,0.14698138433349275
202411,Log A28,China,170827.41,119369.32,12084.55,51458.09,0.30122853235320957,39373.53999999999,0.2304872502603651
202411,Log A28,Japan,293705.24,177720.8,42045.6,115984.44,0.3949008196108452,73938.84,0.25174504887961824
202411,Log B22,Northland,245237.61,168531.48,19429.64,76706.12999999998,0.3127828965548962,57276.489999999976,0.23355508153908358
202411,Log B22,Hawke's Bay,229193.83,158784.41,33069.66,70409.41999999998,0.3072046922031016,37339.75999999998,0.16291782374769853
202411,Log B22,Waikato,108796.92,75729.45,7156.71,33067.47,0.3039375563205282,25910.760000000002,0.23815710959464664
202411,Log B22,Vietnam,221017.35,131053.2,19280.91,89964.15000000001,0.40704564596399334,70683.24,0.3198085580159205
202411,Log B22,China,159829.88,113335.31,20021.54,46494.57000000001,0.29090036231022637,26473.030000000006,0.16563254630485869
202411,Log B22,Japan,265416.88,168579.1,22177.31,96837.78,0.3648516251114096,74660.47,0.2812951082839946
202411,Timber Premium,Northland,266227.91,160824.58,13390.05,105403.32999999999,0.39591389948559486,92013.27999999998,0.3456184590113035
202411,Timber Premium,Hawke's Bay,301428.97,176690.33,39157.14,124738.63999999998,0.4138243248484046,85581.49999999999,0.2839192928270962
202411,Timber Premium,Waikato,362752.47,231219.74,35172.59,131532.72999999998,0.362596373223868,96360.13999999998,0.26563606858417804
202411,Timber Premium,Vietnam,348408.98,244153.66,38063.33,104255.31999999998,0.29923258579615253,66191.98999999998,0.18998359341943477
202411,Timber Premium,China,332045.5,218723.58,30739.94,113321.92000000001,0.3412843119391771,82581.98000000001,0.24870681879441225
202411,Timber Premium,Japan,401451.35,277795.81,31301.37,123655.53999999998,0.30802123345705523,92354.16999999998,0.2300507147379128
202411,Timber Standard,Northland,316266.39,174025.13,18286.56,142241.26,0.4497514263213363,123954.70000000001,0.39193130828729544
202411,Timber Standard,Hawke's Bay,259871.61,152459.85,37157.29,107411.75999999998,0.4133262575315556,70254.46999999997,0.2703429974517031
202411,Timber Standard,Waikato,260813.4,176601.41,19830.51,84211.98999999999,0.3228821448591215,64381.479999999996,0.24684881988425442
202411,Timber Standard,Vietnam,385502.05,260958.56,56892.73,124543.48999999999,0.3230682949675624,67650.75999999998,0.17548741958700345
202411,Timber Standard,China,256608.5,182336.69,30880.25,74271.81,0.28943628133908267,43391.56,0.16909634715919386
202411,Timber Standard,Japan,335242.98,229011.44,23627.35,106231.53999999998,0.3168792378590597,82604.18999999997,0.24640095372019416
202411,Pulp High Grade,Northland,221956.9,139888.93,21505.39,82067.97,0.369747324818467,60562.58,0.27285738807849635
202411,Pulp High Grade,Hawke's Bay,73614.39,51474.8,4345.0,22139.589999999997,0.30075084504537763,17794.589999999997,0.24172705907092346
202411,Pulp High Grade,Waikato,157104.9,109968.29,8237.3,47136.61,0.30003271699355016,38899.31,0.24760087050117469
202411,Pulp High Grade,Vietnam,166075.41,118186.66,16020.71,47888.75,0.2883554525019688,31868.04,0.19188897381015046
202411,Pulp High Grade,China,218332.81,156865.75,27635.56,61467.06,0.2815291938944037,33831.5,0.1549538065304981
202411,Pulp High Grade,Japan,120522.8,87729.45,7031.58,32793.350000000006,0.2720925003401846,25761.770000000004,0.21375017838948318
202411,Pulp Low Grade,Northland,135617.61,91667.89,17820.64,43949.71999999999,0.3240708931531826,26129.079999999987,0.19266730920859015
202411,Pulp Low Grade,Hawke's Bay,180985.96,102991.13,25339.65,77994.82999999999,0.43094409091180325,52655.179999999986,0.29093516425251986
202411,Pulp Low Grade,Waikato,123305.75,80539.92,17032.97,42765.83,0.3468275404837163,25732.86,0.20869148437927673
202411,Pulp Low Grade,Vietnam,100724.33,73099.1,9682.73,27625.229999999996,0.2742657111742515,17942.499999999996,0.1781347168057608
202411,Pulp Low Grade,China,121985.25,72298.61,17161.52,49686.64,0.4073167862507967,32525.12,0.2666315804574733
202411,Pulp Low Grade,Japan,170058.38,122426.12,9405.24,47632.26000000001,0.2800935772762272,38227.02000000001,0.22478762881311706
202412,Log A28,Northland,234912.64,162570.25,32489.2,72342.39000000001,0.3079544378710316,39853.19000000002,0.16965110945073034
202412,Log A28,Hawke's Bay,140055.32,85046.37,11240.33,55008.95000000001,0.39276587279940534,43768.62000000001,0.31250951409771516
202412,Log A28,Waikato,270079.23,175614.92,19614.1,94464.30999999997,0.34976517816642166,74850.20999999996,0.27714167431534803
202412,Log A28,Vietnam,291233.6,217825.92,28898.12,73407.67999999996,0.2520577296026282,44509.55999999997,0.1528311293751819
202412,Log A28,China,155753.77,94648.79,12936.88,61104.979999999996,0.3923178231897693,48168.1,0.309258003835156
202412,Log A28,Japan,118572.82,76417.81,12395.89,42155.01000000001,0.3555200087170062,29759.12000000001,0.2509775849136422
202412,Log B22,Northland,222358.22,139057.11,19138.42,83301.11000000002,0.37462572780084324,64162.69000000002,0.28855551191226486
202412,Log B22,Hawke's Bay,257434.15,181640.14,25969.15,75794.00999999998,0.2944209616323242,49824.85999999998,0.19354409661655214
202412,Log B22,Waikato,163927.2,110973.9,20451.98,52953.30000000002,0.3230293691345915,32501.320000000018,0.19826679160017383
202412,Log B22,Vietnam,222608.51,159735.17,17317.03,62873.34,0.2824390675810192,45556.31,0.2046476570010733
202412,Log B22,China,316545.13,228370.2,28629.83,88174.93,0.2785540564152732,59545.09999999999,0.1881093542649037
202412,Log B22,Japan,281316.39,158183.08,29975.5,123133.31000000003,0.4377040029555335,93157.81000000003,0.3311495999219954
202412,Timber Premium,Northland,406052.39,238649.18,49847.55,167403.21000000002,0.4122699782656125,117555.66000000002,0.28950860257219524
202412,Timber Premium,Hawke's Bay,202202.53,142909.58,19307.87,59292.95000000001,0.2932354506147871,39985.080000000016,0.1977476740770752
202412,Timber Premium,Waikato,298269.92,168793.37,28016.92,129476.54999999999,0.4340918789263094,101459.62999999999,0.3401604493004189
202412,Timber Premium,Vietnam,378723.65,212021.15,19828.0,166702.50000000003,0.4401692368564784,146874.50000000003,0.38781443936759696
202412,Timber Premium,China,268687.64,149497.93,22960.79,119189.71000000002,0.44359952694511745,96228.92000000001,0.35814420045522005
202412,Timber Premium,Japan,252672.98,142799.05,35956.78,109873.93000000002,0.43484637732139,73917.15000000002,0.2925407774111819
202412,Timber Standard,Northland,322706.15,202389.01,21341.04,120317.14000000001,0.37283807575405675,98976.1,0.30670658120398386
202412,Timber Standard,Hawke's Bay,323719.56,184451.22,27273.31,139268.34,0.43021292874610356,111995.03,0.34596312314275973
202412,Timber Standard,Waikato,201541.93,134925.62,15987.78,66616.31,0.3305332542960167,50628.53,0.2512059401237251
202412,Timber Standard,Vietnam,337295.25,211358.61,29507.83,125936.64000000001,0.37337211241486506,96428.81000000001,0.28588843157441446
202412,Timber Standard,China,285506.52,163790.61,39246.66,121715.91000000003,0.4263156932458146,82469.25000000003,0.28885242270474254
202412,Timber Standard,Japan,258508.46,171073.12,25266.02,87435.34,0.338230091193147,62169.31999999999,0.24049240013266876
202412,Pulp High Grade,Northland,196717.83,145069.4,19221.22,51648.42999999999,0.2625508323266884,32427.209999999992,0.16484123477775245
202412,Pulp High Grade,Hawke's Bay,93536.67,61301.28,6709.81,32235.39,0.3446283687456481,25525.579999999998,0.2728938286984131
202412,Pulp High Grade,Waikato,154611.24,114656.16,10549.93,39955.07999999999,0.2584228675741815,29405.149999999987,0.19018766035380086
202412,Pulp High Grade,Vietnam,86010.91,63367.66,11414.21,22643.25,0.26326020733881317,11229.04,0.1305536704587825
202412,Pulp High Grade,China,143800.21,91673.67,11359.59,52126.53999999999,0.3624927946906336,40766.95,0.2834971520556194
202412,Pulp High Grade,Japan,217237.49,155077.23,25596.06,62160.25999999998,0.28613965296689803,36564.19999999998,0.16831441018767057
202412,Pulp Low Grade,Northland,115000.42,73092.22,14394.18,41908.2,0.3644177995176017,27514.019999999997,0.2392514740380948
202412,Pulp Low Grade,Hawke's Bay,154467.69,105433.45,18753.17,49034.240000000005,0.3174401067304108,30281.070000000007,0.19603497663491962
202412,Pulp Low Grade,Waikato,78441.61,55042.66,9416.4,23398.949999999997,0.29829767645003713,13982.549999999997,0.17825424541898105
202412,Pulp Low Grade,Vietnam,148270.78,98136.7,20932.06,50134.08,0.3381251518336924,29202.02,0.1969506061814742
202412,Pulp Low Grade,China,122619.09,76245.7,8767.86,46373.39,0.37819062268362946,37605.53,0.3066857697280252
202412,Pulp Low Grade,Japan,205358.84,145486.67,14002.99,59872.169999999984,0.2915490270591711,45869.179999999986,0.2233611175442946
202501,Log A28,Northland,290501.17,183006.84,31925.29,107494.32999999999,0.37003062672690784,75569.03999999998,0.26013334128740334
202501,Log A28,Hawke's Bay,211948.37,142051.79,18992.26,69896.57999999999,0.32978116321441864,50904.31999999999,0.24017320822047367
202501,Log A28,Waikato,323781.38,185354.73,45758.19,138426.65,0.42753122492714063,92668.45999999999,0.28620688441070946
202501,Log A28,Vietnam,274419.05,179832.17,39125.42,94586.87999999998,0.3446804440143641,55461.45999999998,0.20210499234655896
202501,Log A28,China,179374.2,129858.14,20680.48,49516.06000000001,0.27604895241344635,28835.580000000013,0.16075656365296687
202501,Log A28,Japan,230095.56,161558.45,22540.33,68537.10999999999,0.29786367889932336,45996.779999999984,0.19990294467220482
202501,Log B22,Northland,258772.82,190536.11,28619.18,68236.71000000002,0.2636934976401309,39617.53000000002,0.15309772486925025
202501,Log B22,Hawke's Bay,164426.13,95180.89,14951.84,69245.24,0.4211328211641301,54293.40000000001,0.3301993424037895
202501,Log B22,Waikato,274582.67,159730.48,18648.37,114852.18999999997,0.4182790924132247,96203.81999999998,0.35036377204723074
202501,Log B22,Vietnam,161838.06,93308.91,18140.92,68529.15,0.4234427303441477,50388.229999999996,0.3113496911665896
202501,Log B22,China,204671.72,141348.68,29943.92,63323.04000000001,0.3093883219430609,33379.12000000001,0.163086136179439
202501,Log B22,Japan,207465.68,143572.23,26027.63,63893.44999999998,0.30797117865470564,37865.81999999998,0.18251606723579525
202501,Timber Premium,Northland,199066.96,129546.83,10899.39,69520.12999999999,0.34922987722322174,58620.73999999999,0.2944774964162812
